Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-09,45-54,"Custom Audience: Cross Sell Mobile Purchasers 180D","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,5,9,"7-day click or 1-day view",1.8,0.01,,,,,,,,,,,,,,1.11111111,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","OBD base Voice and Non Voice device Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2264,2373,"7-day click or 1-day view",1.0481448763251,0.17,1,,,,,,,,,,,,,0.07163928,active,,236,,0.00072034,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",1,0.17,0.07079646,0.09860936,0.19300464,0.07669617,0.042140750105352,active,ad,Reach,0.075088339222615,2264,236,168,95.406658238517
2023-05-09,25-34,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Smartphone) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1654,1654,"7-day click or 1-day view",1,0.11,1,,,,,,,,,,,,,0.06650544,inactive,,42,,0.00261905,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",4,0.11,0.00241838,0.00604595,0.01027811,0.00362757,0.060459492140266,not_delivering,ad,Reach,0.066505441354293,1654,42,10,100
2023-05-09,45-54,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","Robi Intelligent Bike Tracker Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1419,1419,"7-day click or 1-day view",1,0.15,1,,,,,,,,,,,,,0.10570825,active,,70,,0.00214286,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",2,0.15,0.01268499,0.0324172,0.07751938,0.01550388,0.070472163495419,active,ad,Reach,0.10570824524313,1419,70,18,100
2023-05-09,35-44,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8313,8313,"7-day click or 1-day view",1,0.37,8,,,,,,,,,,,,,0.0445086,inactive,,215,,0.00172093,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",12,0.04625,0.0018044,0.00469145,0.0111873,0.00312763,0.096234812943582,not_delivering,ad,Reach,0.044508600986407,8313,215,28,100
2023-05-09,35-44,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","Robi Intelligent Bike Tracker Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,5984,6171,"7-day click or 1-day view",1.03125,0.35,7,,,,,,,,,,,,,0.0567169,active,2,221,,0.00158371,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",14,0.05,0.00923675,0.02220062,0.05720305,0.01280181,0.11343380327338,active,ad,Reach,0.058489304812834,5984,221,58,96.969696969697
2023-05-09,35-44,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,832,846,"7-day click or 1-day view",1.0168269230769,0.02,1,,,,,,,,,,,,,0.02364066,inactive,,22,,0.00090909,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",2,0.02,0.00118203,0.0035461,0.00827423,0.00118203,0.11820330969267,not_delivering,ad,Reach,0.024038461538462,832,22,2,98.345153664303
2023-05-09,25-34,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Accessories) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,16689,17480,"7-day click or 1-day view",1.0473964887051,0.74,22,,,,,,,,,3,,,,0.0423341,inactive,3,378,,0.00195767,0.24666667,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",42,0.03363636,0.00148741,0.00326087,0.00663616,0.0021167,0.12585812356979,not_delivering,ad,Reach,0.044340583617952,16689,378,53,95.474828375286
2023-05-09,18-24,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Accessories) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,23313,23614,"7-day click or 1-day view",1.0129112512332,1.07,30,,,,,,,,,2,,,,0.0453121,inactive,7,465,,0.00230108,0.535,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",61,0.03566667,0.00114339,0.00254087,0.00622512,0.00152452,0.12704327941052,not_delivering,ad,Reach,0.045897138935358,23313,465,55,98.725332429914
2023-05-09,25-34,"Remarketing: Cross Sell all mobile purchaser 180 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,240,764,"7-day click or 1-day view",3.1833333333333,0.59,1,,,,,,,,,1,,,,0.77225131,active,,1,,0.59,0.59,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",4,0.59,0,0,0,0,0.13089005235602,active,ad,,,,1,,
2023-05-09,35-44,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Accessories) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8274,8274,"7-day click or 1-day view",1,0.35,11,,,,,,,,,,,,,0.04230118,inactive,,209,,0.00167464,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",18,0.03181818,0.00157119,0.00314237,0.00882282,0.00181291,0.13294657964709,not_delivering,ad,Reach,0.042301184433164,8274,209,21,100
2023-05-09,18-24,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Smartphone) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2818,2967,"7-day click or 1-day view",1.0528743789922,0.09,4,,,,,,,,,1,,,,0.03033367,inactive,,66,,0.00136364,0.09,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",10,0.0225,0.0016852,0.00303337,0.0091001,0.00235929,0.13481631277385,not_delivering,ad,Reach,0.0319375443577,2818,66,8,94.978092349174
2023-05-09,25-34,"Core Audience: Interest: Smartphone users, Samsung, Xioami, Oneplus etc","Samsung A series Campaign - Reach","2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,19010,19010,"7-day click or 1-day view",1,0.59,26,,,,,,,,,,,,,0.0310363,active,2,28,,0.02107143,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",59,0.02269231,0,0,0,0,0.13677012098895,active,ad,Reach,0.031036296685955,19010,28,,100
2023-05-09,18-24,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","OBD base Voice and Non Voice device Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8384,8666,"7-day click or 1-day view",1.0336354961832,0.52,12,,,,,,,,,,,,,0.06000462,active,2,434,,0.00119816,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",22,0.04333333,0.02792523,0.0478883,0.09196861,0.03519502,0.13847219016847,active,ad,Reach,0.062022900763359,8384,434,243,96.745903531041
2023-05-09,25-34,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,15832,16047,"7-day click or 1-day view",1.013580090955,0.79,23,,,,,,,,,2,,,,0.04923039,inactive,2,354,,0.00223164,0.395,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",38,0.03434783,0.00186951,0.00461145,0.01009534,0.0029289,0.14332897114725,not_delivering,ad,Reach,0.049898938858009,15832,354,56,98.660185704493
2023-05-09,25-34,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","OBD base Voice and Non Voice device Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,15632,16050,"7-day click or 1-day view",1.0267400204708,0.8,24,,,,,,,,,,,,,0.04984424,active,2,917,,0.00087241,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",53,0.03333333,0.03283489,0.05495327,0.10535826,0.04037383,0.14953271028037,active,ad,Reach,0.051177072671443,15632,917,537,97.395638629283
2023-05-09,18-24,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,20520,20583,"7-day click or 1-day view",1.0030701754386,0.77,31,,,,,,,,,1,,,,0.03740951,inactive,4,424,,0.00181604,0.77,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",63,0.02483871,0.00155468,0.00417821,0.00937667,0.00228344,0.1506097264733,not_delivering,ad,Reach,0.037524366471735,20520,424,58,99.69392216878
2023-05-09,25-34,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","Robi Intelligent Vehicle Tracker Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,23013,23080,"7-day click or 1-day view",1.0029113979055,1.3,36,,,,,,,,,1,,,,0.05632582,active,2,692,,0.00187861,1.3,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",65,0.03611111,0.00684575,0.01516464,0.03444541,0.00992201,0.15597920277296,active,ad,Reach,0.056489810107331,23013,692,167,99.709705372617
2023-05-09,18-24,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Accessories) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3716,3716,"7-day click or 1-day view",1,0.14,6,,,,,,,,,,,,,0.03767492,inactive,,93,,0.00150538,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",14,0.02333333,0.00053821,0.00296017,0.00645856,0.00188375,0.16146393972013,not_delivering,ad,Reach,0.03767491926803,3716,93,11,100
2023-05-09,35-44,"Core Audience: Interest: Smartphone users, Samsung, Xioami, Oneplus etc","Samsung A series Campaign - Reach","2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,11120,11120,"7-day click or 1-day view",1,0.3,18,,,,,,,,,2,,,,0.02697842,active,1,19,,0.01578947,0.15,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",29,0.01666667,0,0,0,0,0.16187050359712,active,ad,Reach,0.026978417266187,11120,19,,100
2023-05-09,18-24,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Smartphone) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,17961,18354,"7-day click or 1-day view",1.0218807416068,0.69,30,,,,,,,,,,,,,0.03759398,inactive,4,376,,0.00183511,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",58,0.023,0.00141658,0.00266972,0.00719189,0.00207039,0.1634521085322,not_delivering,ad,Reach,0.038416569233339,17961,376,47,97.858777378228
2023-05-09,25-34,"Core Audience: Interests: Online shopping, Smartphones, Home appliances or Consumer electronics, Behaviours: Engaged shoppers, Facebook access (mobile): Android devices, Facebook access (mobile): Apple (iOS) devices, Facebook access (mobile): smartphones and tablets, Uses a mobile device (13-18 months), Uses a mobile device (19-24 months) or Uses a mobile device (25 months+)","Catagorywise Dynamic (Smartphone) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,14849,15149,"7-day click or 1-day view",1.020203380699,0.78,25,,,,,,,,,1,,,,0.05148855,inactive,5,353,,0.00220963,0.78,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",45,0.0312,0.00105618,0.00330055,0.00778929,0.0017823,0.16502739454749,not_delivering,ad,Reach,0.052528789817496,14849,353,44,98.01967126543
2023-05-09,35-44,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","OBD base Voice and Non Voice device Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8427,8427,"7-day click or 1-day view",1,0.46,14,,,,,,,,,3,,,,0.05458645,active,,575,,0.0008,0.15333333,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",24,0.03285714,0.04117717,0.0656224,0.12815949,0.04865314,0.16613266880266,active,ad,Reach,0.054586448320873,8427,575,351,100
2023-05-09,18-24,"Core Audience: Interest: Smartphone users, Samsung, Xioami, Oneplus etc","Samsung A series Campaign - Reach","2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,37281,37919,"7-day click or 1-day view",1.0171132748585,1.09,64,,,,,,,,,8,1,1.09,1,0.02874548,active,9,73,,0.01493151,0.13625,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",125,0.01703125,0,0,0,0,0.16878082227907,active,ad,Reach,0.029237413159518,37281,73,,98.317466177906
2023-05-09,45-54,"Core Audience: Interest: Smartphone users, Samsung, Xioami, Oneplus etc","Samsung A series Campaign - Reach","2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,5664,5664,"7-day click or 1-day view",1,0.16,10,,,,,,,,,1,,,,0.02824859,active,1,11,,0.01454545,0.16,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$100.00_CPR- $0.2_250,000_freq 2_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",16,0.016,0,0,0,0,0.17655367231638,active,ad,Reach,0.028248587570621,5664,11,,100
2023-05-09,25-34,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Accessories) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2220,2238,"7-day click or 1-day view",1.0081081081081,0.15,4,,,,,,,,,1,,,,0.06702413,inactive,3,47,,0.00319149,0.15,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",9,0.0375,0.00134048,0.00223414,0.00759607,0.00134048,0.17873100983021,not_delivering,ad,Reach,0.067567567567568,2220,47,5,99.195710455764
2023-05-09,18-24,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,4950,5002,"7-day click or 1-day view",1.0105050505051,0.14,9,,,,,,,,,,,,,0.0279888,inactive,1,118,,0.00118644,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",19,0.01555556,0.00179928,0.00439824,0.01039584,0.00319872,0.17992802878848,not_delivering,ad,Reach,0.028282828282828,4950,118,19,98.960415833667
2023-05-09,18-24,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","Robi Intelligent Vehicle Tracker Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,12160,12160,"7-day click or 1-day view",1,0.55,22,,,,,,,,,,,,,0.04523026,active,,343,,0.0016035,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",48,0.025,0.00649671,0.01389803,0.03149671,0.00921053,0.18092105263158,active,ad,Reach,0.045230263157895,12160,343,84,100
2023-05-09,18-24,"Core Audience: Core Audience Major Cities,  Age: 22-50, Interest in online shopping, Gadgets, ecommerce, Automobile, Car, Toyota, Mitshubishi, motorcycle, frequent traeller Behaviors: Engaged Shoppers,","Robi Intelligent Bike Tracker Ad","2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,6795,6795,"7-day click or 1-day view",1,0.44,13,,,,,,,,,2,,,,0.0647535,active,9,246,,0.00178862,0.22,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Reach_$390.00_CPR- $0.4_325,000_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",30,0.03384615,0.01059603,0.02148639,0.04738779,0.0142752,0.19131714495953,active,ad,Reach,0.064753495217071,6795,246,73,100
2023-05-09,25-34,"Custom Audience: Lookalike (5%) - people who add to cart over 60k products 180 days","Catagorywise Dynamic (Home Appliance) - Reach","2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2968,2985,"7-day click or 1-day view",1.0057277628032,0.23,6,,,,,,,,,1,,,,0.07705193,inactive,2,67,,0.00343284,0.23,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||Reach|_$1,186.00_CPR- $0.2_2,965,000_freq 2_Always On_Brand Awareness_Apr 13-Jun 30_All FB",12,0.03833333,0.00067002,0.00268007,0.0080402,0.00100503,0.20100502512563,not_delivering,ad,Reach,0.077493261455526,2968,67,5,99.430485762144
